ID,Borough,NAID,Network Area Hosting Capacity (kVA),Updated Date,LongRef,LatRef,Long,Lat,Zip
1151,BROOKLYN/QUEENS,45T,395,2018-06-20 00:00:00,45,T,73.95925941,40.69749989,11205
1000,BROOKLYN/QUEENS,42R,400,2018-06-20 00:00:00,42,R,73.96754226,40.68827508,11205
1152,BROOKLYN/QUEENS,45U,410,2018-06-20 00:00:00,45,U,73.95431729,40.69806544,11205
999,BROOKLYN/QUEENS,42Q,425,2018-06-20 00:00:00,42,Q,73.97248438,40.68770952,11205
1050,BROOKLYN/QUEENS,43U,470,2018-06-20 00:00:00,43,U,73.9532497,40.69266965,11205
1046,BROOKLYN/QUEENS,43Q,485,2018-06-20 00:00:00,43,Q,73.97301817,40.69040742,11205
1102,BROOKLYN/QUEENS,44T,545,2018-06-20 00:00:00,44,T,73.95872561,40.69480199,11205
1001,BROOKLYN/QUEENS,42S,570,2018-06-20 00:00:00,42,S,73.96260014,40.68884064,11205
1250,BROOKLYN/QUEENS,47T,575,2018-06-20 00:00:00,47,T,73.960327,40.70289568,11205
1049,BROOKLYN/QUEENS,43T,785,2018-06-20 00:00:00,43,T,73.95819181,40.69210409,11205
1048,BROOKLYN/QUEENS,43S,830,2018-06-20 00:00:00,43,S,73.96313393,40.69153853,11205
1100,BROOKLYN/QUEENS,44R,845,2018-06-20 00:00:00,44,R,73.96860985,40.69367087,11205
1101,BROOKLYN/QUEENS,44S,935,2018-06-20 00:00:00,44,S,73.96366773,40.69423643,11205
1103,BROOKLYN/QUEENS,44U,1000,2018-06-20 00:00:00,44,U,73.95378349,40.69536754,11205
1104,BROOKLYN/QUEENS,44V,130,2018-06-20 00:00:00,44,V,73.94884137,40.6959331,11206
1252,BROOKLYN/QUEENS,47V,170,2018-06-20 00:00:00,47,V,73.95044276,40.70402679,11206
1209,BROOKLYN/QUEENS,46Y,300,2018-06-20 00:00:00,46,Y,73.93508261,40.70302557,11206
1053,BROOKLYN/QUEENS,43X,350,2018-06-20 00:00:00,43,X,73.93842334,40.69436632,11206
1051,BROOKLYN/QUEENS,43V,365,2018-06-20 00:00:00,43,V,73.94830758,40.6932352,11206
1154,BROOKLYN/QUEENS,45W,400,2018-06-20 00:00:00,45,W,73.94443305,40.69919655,11206
1331,BROOKLYN/QUEENS,49Y,425,2018-06-20 00:00:00,49,Y,73.936684,40.71111926,11206
1295,BROOKLYN/QUEENS,48Y,490,2018-06-20 00:00:00,48,Y,73.9361502,40.70842136,11206
1330,BROOKLYN/QUEENS,49X,495,2018-06-20 00:00:00,49,X,73.94162612,40.7105537,11206
1155,BROOKLYN/QUEENS,45X,515,2018-06-20 00:00:00,45,X,73.93949093,40.69976211,11206
1156,BROOKLYN/QUEENS,45Y,520,2018-06-20 00:00:00,45,Y,73.93454881,40.70032767,11206
1153,BROOKLYN/QUEENS,45V,540,2018-06-20 00:00:00,45,V,73.94937517,40.698631,11206
1107,BROOKLYN/QUEENS,44Y,545,2018-06-20 00:00:00,44,Y,73.93401502,40.69762977,11206
1293,BROOKLYN/QUEENS,48W,550,2018-06-20 00:00:00,48,W,73.94603444,40.70729025,11206
1157,BROOKLYN/QUEENS,45Z,560,2018-06-20 00:00:00,45,Z,73.92960669,40.70089322,11206
1105,BROOKLYN/QUEENS,44W,585,2018-06-20 00:00:00,44,W,73.94389925,40.69649866,11206
1329,BROOKLYN/QUEENS,49W,585,2018-06-20 00:00:00,49,W,73.94656823,40.70998814,11206
1205,BROOKLYN/QUEENS,46U,645,2018-06-20 00:00:00,46,U,73.95485108,40.70076334,11206
1254,BROOKLYN/QUEENS,47X,700,2018-06-20 00:00:00,47,X,73.94055852,40.70515791,11206
1294,BROOKLYN/QUEENS,48X,795,2018-06-20 00:00:00,48,X,73.94109232,40.7078558,11206
1106,BROOKLYN/QUEENS,44X,800,2018-06-20 00:00:00,44,X,73.93895714,40.69706421,11206
1052,BROOKLYN/QUEENS,43W,805,2018-06-20 00:00:00,43,W,73.94336546,40.69380076,11206
1255,BROOKLYN/QUEENS,47Y,815,2018-06-20 00:00:00,47,Y,73.9356164,40.70572346,11206
1208,BROOKLYN/QUEENS,46X,865,2018-06-20 00:00:00,46,X,73.94002473,40.70246001,11206
1253,BROOKLYN/QUEENS,47W,925,2018-06-20 00:00:00,47,W,73.94550064,40.70459235,11206
1207,BROOKLYN/QUEENS,46W,935,2018-06-20 00:00:00,46,W,73.94496685,40.70189445,11206
1206,BROOKLYN/QUEENS,46V,1365,2018-06-20 00:00:00,46,V,73.94990897,40.7013289,11206
424,BROOKLYN/QUEENS,27AH,40,2018-06-20 00:00:00,27,AH,73.88046141,40.65685552,11207
803,BROOKLYN/QUEENS,38AG,40,2018-06-20 00:00:00,38,AG,73.89127529,40.68596684,11207
802,BROOKLYN/QUEENS,38AF,50,2018-06-20 00:00:00,38,AF,73.89621741,40.68540128,11207
559,BROOKLYN/QUEENS,31AG,55,2018-06-20 00:00:00,31,AG,73.88753872,40.66708156,11207
725,BROOKLYN/QUEENS,36AG,70,2018-06-20 00:00:00,36,AG,73.8902077,40.68057104,11207
525,BROOKLYN/QUEENS,30AG,80,2018-06-20 00:00:00,30,AG,73.88700492,40.66438366,11207
592,BROOKLYN/QUEENS,32AF,85,2018-06-20 00:00:00,32,AF,73.89301463,40.6692139,11207
524,BROOKLYN/QUEENS,30AF,95,2018-06-20 00:00:00,30,AF,73.89194704,40.6638181,11207
801,BROOKLYN/QUEENS,38AD,95,2018-06-20 00:00:00,38,AD,73.90610165,40.68427017,11207
423,BROOKLYN/QUEENS,27AG,105,2018-06-20 00:00:00,27,AG,73.88540353,40.65628997,11207
422,BROOKLYN/QUEENS,27AE,115,2018-06-20 00:00:00,27,AE,73.89528777,40.65515885,11207
843,BROOKLYN/QUEENS,39AD,120,2018-06-20 00:00:00,39,AD,73.90663544,40.68696807,11207
593,BROOKLYN/QUEENS,32AG,125,2018-06-20 00:00:00,32,AG,73.88807251,40.66977945,11207
724,BROOKLYN/QUEENS,36AF,125,2018-06-20 00:00:00,36,AF,73.89514982,40.68000549,11207
759,BROOKLYN/QUEENS,37AF,125,2018-06-20 00:00:00,37,AF,73.89568361,40.68270338,11207
804,BROOKLYN/QUEENS,38AH,130,2018-06-20 00:00:00,38,AH,73.88633317,40.68653239,11207
523,BROOKLYN/QUEENS,30AE,135,2018-06-20 00:00:00,30,AE,73.89688916,40.66325255,11207
456,BROOKLYN/QUEENS,28AH,145,2018-06-20 00:00:00,28,AH,73.88099521,40.65955342,11207
805,BROOKLYN/QUEENS,38AI,145,2018-06-20 00:00:00,38,AI,73.88139105,40.68709795,11207
656,BROOKLYN/QUEENS,34AE,160,2018-06-20 00:00:00,34,AE,73.89902434,40.67404414,11207
490,BROOKLYN/QUEENS,29AF,180,2018-06-20 00:00:00,29,AF,73.89141324,40.66112021,11207
625,BROOKLYN/QUEENS,33AF,185,2018-06-20 00:00:00,33,AF,73.89354843,40.67191179,11207
489,BROOKLYN/QUEENS,29AE,195,2018-06-20 00:00:00,29,AE,73.89635536,40.66055465,11207
881,BROOKLYN/QUEENS,40AC,205,2018-06-20 00:00:00,40,AC,73.91211136,40.68910041,11207
685,BROOKLYN/QUEENS,35AE,210,2018-06-20 00:00:00,35,AE,73.89955814,40.67674203,11207
491,BROOKLYN/QUEENS,29AG,215,2018-06-20 00:00:00,29,AG,73.88647113,40.66168576,11207
492,BROOKLYN/QUEENS,29AH,225,2018-06-20 00:00:00,29,AH,73.88152901,40.66225132,11207
687,BROOKLYN/QUEENS,35AG,255,2018-06-20 00:00:00,35,AG,73.8896739,40.67787315,11207
686,BROOKLYN/QUEENS,35AF,260,2018-06-20 00:00:00,35,AF,73.89461602,40.67730759,11207
657,BROOKLYN/QUEENS,34AF,275,2018-06-20 00:00:00,34,AF,73.89408222,40.67460969,11207
455,BROOKLYN/QUEENS,28AG,290,2018-06-20 00:00:00,28,AG,73.88593733,40.65898786,11207
924,BROOKLYN/QUEENS,41AD,290,2018-06-20 00:00:00,41,AD,73.90770303,40.69236386,11207
557,BROOKLYN/QUEENS,31AE,295,2018-06-20 00:00:00,31,AE,73.89742295,40.66595044,11207
626,BROOKLYN/QUEENS,33AG,300,2018-06-20 00:00:00,33,AG,73.88860631,40.67247735,11207
882,BROOKLYN/QUEENS,40AD,330,2018-06-20 00:00:00,40,AD,73.90716924,40.68966596,11207
526,BROOKLYN/QUEENS,30AH,355,2018-06-20 00:00:00,30,AH,73.8820628,40.66494922,11207
760,BROOKLYN/QUEENS,37AG,360,2018-06-20 00:00:00,37,AG,73.89074149,40.68326894,11207
591,BROOKLYN/QUEENS,32AE,390,2018-06-20 00:00:00,32,AE,73.89795675,40.66864834,11207
558,BROOKLYN/QUEENS,31AF,465,2018-06-20 00:00:00,31,AF,73.89248084,40.666516,11207
624,BROOKLYN/QUEENS,33AE,480,2018-06-20 00:00:00,33,AE,73.89849055,40.67134624,11207
842,BROOKLYN/QUEENS,39AC,525,2018-06-20 00:00:00,39,AC,73.91157756,40.68640251,11207
723,BROOKLYN/QUEENS,36AE,530,2018-06-20 00:00:00,36,AE,73.90009194,40.67943993,11207
922,BROOKLYN/QUEENS,41AB,530,2018-06-20 00:00:00,41,AB,73.91758727,40.69123275,11207
758,BROOKLYN/QUEENS,37AD,590,2018-06-20 00:00:00,37,AD,73.90556785,40.68157227,11207
800,BROOKLYN/QUEENS,38AC,670,2018-06-20 00:00:00,38,AC,73.91104377,40.68370461,11207
495,BROOKLYN/QUEENS,29AK,0,2018-06-20 00:00:00,29,AK,73.86670265,40.66394799,11208
727,BROOKLYN/QUEENS,36AI,10,2018-06-20 00:00:00,36,AI,73.88032346,40.68170216,11208
458,BROOKLYN/QUEENS,28AJ,20,2018-06-20 00:00:00,28,AJ,73.87111097,40.66068453,11208
269,BROOKLYN/QUEENS,20Z,25,2018-06-20 00:00:00,20,Z,73.91626179,40.63344579,11208
561,BROOKLYN/QUEENS,31AJ,30,2018-06-20 00:00:00,31,AJ,73.87271236,40.66877823,11208
425,BROOKLYN/QUEENS,27AI,45,2018-06-20 00:00:00,27,AI,73.8755193,40.65742108,11208
527,BROOKLYN/QUEENS,30AI,55,2018-06-20 00:00:00,30,AI,73.87712068,40.66551477,11208
661,BROOKLYN/QUEENS,34AK,55,2018-06-20 00:00:00,34,AK,73.86937163,40.67743747,11208
528,BROOKLYN/QUEENS,30AJ,60,2018-06-20 00:00:00,30,AJ,73.87217856,40.66608033,11208
457,BROOKLYN/QUEENS,28AI,70,2018-06-20 00:00:00,28,AI,73.87605309,40.66011898,11208
494,BROOKLYN/QUEENS,29AJ,70,2018-06-20 00:00:00,29,AJ,73.87164477,40.66338243,11208
855,BROOKLYN/QUEENS,39AU,75,2018-06-20 00:00:00,39,AU,73.82261942,40.69658253,11208
595,BROOKLYN/QUEENS,32AI,80,2018-06-20 00:00:00,32,AI,73.87818828,40.67091057,11208
807,BROOKLYN/QUEENS,38AK,80,2018-06-20 00:00:00,38,AK,73.87150681,40.68822906,11208
845,BROOKLYN/QUEENS,39AK,80,2018-06-20 00:00:00,39,AK,73.87204061,40.69092696,11208
594,BROOKLYN/QUEENS,32AH,95,2018-06-20 00:00:00,32,AH,73.88313039,40.67034501,11208
596,BROOKLYN/QUEENS,32AJ,95,2018-06-20 00:00:00,32,AJ,73.87324616,40.67147612,11208
689,BROOKLYN/QUEENS,35AI,100,2018-06-20 00:00:00,35,AI,73.87978966,40.67900426,11208
562,BROOKLYN/QUEENS,31AK,110,2018-06-20 00:00:00,31,AK,73.86777024,40.66934378,11208
762,BROOKLYN/QUEENS,37AI,110,2018-06-20 00:00:00,37,AI,73.88085726,40.68440005,11208
560,BROOKLYN/QUEENS,31AI,125,2018-06-20 00:00:00,31,AI,73.87765448,40.66821267,11208
659,BROOKLYN/QUEENS,34AI,125,2018-06-20 00:00:00,34,AI,73.87925587,40.67630636,11208
728,BROOKLYN/QUEENS,36AJ,125,2018-06-20 00:00:00,36,AJ,73.87538134,40.68226771,11208
627,BROOKLYN/QUEENS,33AH,135,2018-06-20 00:00:00,33,AH,73.88366419,40.67304291,11208
630,BROOKLYN/QUEENS,33AK,145,2018-06-20 00:00:00,33,AK,73.86883783,40.67473958,11208
563,BROOKLYN/QUEENS,31AL,150,2018-06-20 00:00:00,31,AL,73.86282812,40.66990934,11208
628,BROOKLYN/QUEENS,33AI,150,2018-06-20 00:00:00,33,AI,73.87872207,40.67360846,11208
493,BROOKLYN/QUEENS,29AI,160,2018-06-20 00:00:00,29,AI,73.87658689,40.66281687,11208
658,BROOKLYN/QUEENS,34AH,160,2018-06-20 00:00:00,34,AH,73.88419799,40.67574081,11208
806,BROOKLYN/QUEENS,38AJ,165,2018-06-20 00:00:00,38,AJ,73.87644893,40.68766351,11208
844,BROOKLYN/QUEENS,39AJ,165,2018-06-20 00:00:00,39,AJ,73.87698273,40.69036141,11208
688,BROOKLYN/QUEENS,35AH,175,2018-06-20 00:00:00,35,AH,73.88473178,40.6784387,11208
660,BROOKLYN/QUEENS,34AJ,180,2018-06-20 00:00:00,34,AJ,73.87431375,40.67687192,11208
690,BROOKLYN/QUEENS,35AJ,180,2018-06-20 00:00:00,35,AJ,73.87484754,40.67956982,11208
692,BROOKLYN/QUEENS,35AL,180,2018-06-20 00:00:00,35,AL,73.86496331,40.68070093,11208
763,BROOKLYN/QUEENS,37AJ,205,2018-06-20 00:00:00,37,AJ,73.87591514,40.68496561,11208
597,BROOKLYN/QUEENS,32AK,210,2018-06-20 00:00:00,32,AK,73.86830404,40.67204168,11208
761,BROOKLYN/QUEENS,37AH,215,2018-06-20 00:00:00,37,AH,73.88579937,40.6838345,11208
764,BROOKLYN/QUEENS,37AK,215,2018-06-20 00:00:00,37,AK,73.87097302,40.68553117,11208
631,BROOKLYN/QUEENS,33AL,250,2018-06-20 00:00:00,33,AL,73.86389572,40.67530513,11208
726,BROOKLYN/QUEENS,36AH,250,2018-06-20 00:00:00,36,AH,73.88526558,40.6811366,11208
796,BROOKLYN/QUEENS,37Y,255,2018-06-20 00:00:00,37,Y,73.93027844,40.67874449,11208
598,BROOKLYN/QUEENS,32AL,265,2018-06-20 00:00:00,32,AL,73.86336192,40.67260724,11208
459,BROOKLYN/QUEENS,28AK,275,2018-06-20 00:00:00,28,AK,73.86616885,40.66125009,11208
691,BROOKLYN/QUEENS,35AK,305,2018-06-20 00:00:00,35,AK,73.86990543,40.68013537,11208
629,BROOKLYN/QUEENS,33AJ,335,2018-06-20 00:00:00,33,AJ,73.87377995,40.67417402,11208
529,BROOKLYN/QUEENS,30AL,350,2018-06-20 00:00:00,30,AL,73.86229433,40.66721144,11208
952,BROOKLYN/QUEENS,41P,915,2018-06-20 00:00:00,41,P,73.9768927,40.68444607,11208
206,BROOKLYN/QUEENS,18B,40,2018-06-20 00:00:00,18,B,74.03380505,40.61447664,11209
460,BROOKLYN/QUEENS,28B,45,2018-06-20 00:00:00,28,B,74.03914301,40.64145561,11209
373,BROOKLYN/QUEENS,25A,75,2018-06-20 00:00:00,25,A,74.04248374,40.63279636,11209
303,BROOKLYN/QUEENS,22E,95,2018-06-20 00:00:00,22,E,74.02111388,40.6269649,11209
300,BROOKLYN/QUEENS,22B,105,2018-06-20 00:00:00,22,B,74.03594024,40.62526823,11209
352,BROOKLYN/QUEENS,24B,105,2018-06-20 00:00:00,24,B,74.03700783,40.63066402,11209
428,BROOKLYN/QUEENS,27B,115,2018-06-20 00:00:00,27,B,74.03860922,40.63875772,11209
229,BROOKLYN/QUEENS,19C,125,2018-06-20 00:00:00,19,C,74.02939673,40.61774009,11209
462,BROOKLYN/QUEENS,28D,160,2018-06-20 00:00:00,28,D,74.02925878,40.64258673,11209
327,BROOKLYN/QUEENS,23B,170,2018-06-20 00:00:00,23,B,74.03647403,40.62796613,11209
375,BROOKLYN/QUEENS,25B,190,2018-06-20 00:00:00,25,B,74.03754163,40.63336192,11209
461,BROOKLYN/QUEENS,28C,205,2018-06-20 00:00:00,28,C,74.03420089,40.64202117,11209
353,BROOKLYN/QUEENS,24C,215,2018-06-20 00:00:00,24,C,74.03206571,40.63122958,11209
376,BROOKLYN/QUEENS,25C,215,2018-06-20 00:00:00,25,C,74.03259951,40.63392748,11209
247,BROOKLYN/QUEENS,20A,220,2018-06-20 00:00:00,20,A,74.03981476,40.61930688,11209
270,BROOKLYN/QUEENS,21A,235,2018-06-20 00:00:00,21,A,74.04034856,40.62200477,11209
252,BROOKLYN/QUEENS,20D,305,2018-06-20 00:00:00,20,D,74.02498841,40.62100355,11209
401,BROOKLYN/QUEENS,26C,315,2018-06-20 00:00:00,26,C,74.0331333,40.63662537,11209
276,BROOKLYN/QUEENS,21D,320,2018-06-20 00:00:00,21,D,74.0255222,40.62370144,11209
330,BROOKLYN/QUEENS,23E,330,2018-06-20 00:00:00,23,E,74.02164768,40.6296628,11209
355,BROOKLYN/QUEENS,24E,330,2018-06-20 00:00:00,24,E,74.02218147,40.63236069,11209
293,BROOKLYN/QUEENS,22A,350,2018-06-20 00:00:00,22,A,74.04088236,40.62470267,11209
328,BROOKLYN/QUEENS,23C,365,2018-06-20 00:00:00,23,C,74.03153191,40.62853168,11209
250,BROOKLYN/QUEENS,20B,370,2018-06-20 00:00:00,20,B,74.03487264,40.61987243,11209
329,BROOKLYN/QUEENS,23D,465,2018-06-20 00:00:00,23,D,74.0265898,40.62909724,11209
228,BROOKLYN/QUEENS,19B,485,2018-06-20 00:00:00,19,B,74.03433885,40.61717454,11209
251,BROOKLYN/QUEENS,20C,485,2018-06-20 00:00:00,20,C,74.02993053,40.62043799,11209
274,BROOKLYN/QUEENS,21B,490,2018-06-20 00:00:00,21,B,74.03540644,40.62257033,11209
354,BROOKLYN/QUEENS,24D,520,2018-06-20 00:00:00,24,D,74.02712359,40.63179514,11209
377,BROOKLYN/QUEENS,25D,635,2018-06-20 00:00:00,25,D,74.02765739,40.63449303,11209
275,BROOKLYN/QUEENS,21C,675,2018-06-20 00:00:00,21,C,74.03046432,40.62313589,11209
301,BROOKLYN/QUEENS,22C,695,2018-06-20 00:00:00,22,C,74.03099812,40.62583378,11209
302,BROOKLYN/QUEENS,22D,980,2018-06-20 00:00:00,22,D,74.026056,40.62639934,11209
343,BROOKLYN/QUEENS,23U,50,2018-06-20 00:00:00,23,U,73.94257377,40.6387117,11210
317,BROOKLYN/QUEENS,22U,70,2018-06-20 00:00:00,22,U,73.94203998,40.6360138,11210
244,BROOKLYN/QUEENS,19T,80,2018-06-20 00:00:00,19,T,73.94538071,40.62735455,11210
290,BROOKLYN/QUEENS,21U,80,2018-06-20 00:00:00,21,U,73.94150618,40.6333159,11210
201,BROOKLYN/QUEENS,17S,110,2018-06-20 00:00:00,17,S,73.94925524,40.6213932,11210
221,BROOKLYN/QUEENS,18S,120,2018-06-20 00:00:00,18,S,73.94978903,40.6240911,11210
222,BROOKLYN/QUEENS,18T,155,2018-06-20 00:00:00,18,T,73.94484691,40.62465666,11210
265,BROOKLYN/QUEENS,20S,190,2018-06-20 00:00:00,20,S,73.95085662,40.62948689,11210
266,BROOKLYN/QUEENS,20T,210,2018-06-20 00:00:00,20,T,73.94591451,40.63005245,11210
150,BROOKLYN/QUEENS,14R,235,2018-06-20 00:00:00,14,R,73.95259597,40.61273395,11210
220,BROOKLYN/QUEENS,18R,255,2018-06-20 00:00:00,18,R,73.95473115,40.62352554,11210
288,BROOKLYN/QUEENS,21S,255,2018-06-20 00:00:00,21,S,73.95139042,40.63218479,11210
264,BROOKLYN/QUEENS,20R,265,2018-06-20 00:00:00,20,R,73.95579874,40.62892134,11210
200,BROOKLYN/QUEENS,17R,275,2018-06-20 00:00:00,17,R,73.95419736,40.62082765,11210
166,BROOKLYN/QUEENS,15R,280,2018-06-20 00:00:00,15,R,73.95312976,40.61543185,11210
184,BROOKLYN/QUEENS,16R,290,2018-06-20 00:00:00,16,R,73.95366356,40.61812975,11210
167,BROOKLYN/QUEENS,15S,295,2018-06-20 00:00:00,15,S,73.94818764,40.61599741,11210
242,BROOKLYN/QUEENS,19R,300,2018-06-20 00:00:00,19,R,73.95526495,40.62622344,11210
314,BROOKLYN/QUEENS,22R,365,2018-06-20 00:00:00,22,R,73.95686634,40.63431713,11210
243,BROOKLYN/QUEENS,19S,395,2018-06-20 00:00:00,19,S,73.95032283,40.626789,11210
186,BROOKLYN/QUEENS,16T,405,2018-06-20 00:00:00,16,T,73.94377932,40.61926086,11210
287,BROOKLYN/QUEENS,21R,420,2018-06-20 00:00:00,21,R,73.95633254,40.63161924,11210
341,BROOKLYN/QUEENS,23S,420,2018-06-20 00:00:00,23,S,73.95245801,40.63758059,11210
202,BROOKLYN/QUEENS,17T,505,2018-06-20 00:00:00,17,T,73.94431312,40.62195876,11210
342,BROOKLYN/QUEENS,23T,505,2018-06-20 00:00:00,23,T,73.94751589,40.63814614,11210
289,BROOKLYN/QUEENS,21T,520,2018-06-20 00:00:00,21,T,73.9464483,40.63275035,11210
185,BROOKLYN/QUEENS,16S,540,2018-06-20 00:00:00,16,S,73.94872144,40.6186953,11210
316,BROOKLYN/QUEENS,22T,1000,2018-06-20 00:00:00,22,T,73.9469821,40.63544825,11210
315,BROOKLYN/QUEENS,22S,2665,2018-06-20 00:00:00,22,S,73.95192422,40.63488269,11210
1367,BROOKLYN/QUEENS,51AA,30,2018-06-20 00:00:00,51,AA,73.92786735,40.71764616,11211
1366,BROOKLYN/QUEENS,50Z,75,2018-06-20 00:00:00,50,Z,73.93227567,40.71438271,11211
1397,BROOKLYN/QUEENS,51X,190,2018-06-20 00:00:00,51,X,73.94269371,40.7159495,11211
1398,BROOKLYN/QUEENS,51Y,225,2018-06-20 00:00:00,51,Y,73.93775159,40.71651505,11211
1249,BROOKLYN/QUEENS,47S,240,2018-06-20 00:00:00,47,S,73.96526912,40.70233012,11211
1360,BROOKLYN/QUEENS,50T,265,2018-06-20 00:00:00,50,T,73.96192839,40.71098937,11211
1333,BROOKLYN/QUEENS,50AA,275,2018-06-20 00:00:00,50,AA,73.92733356,40.71494827,11211
1395,BROOKLYN/QUEENS,51V,315,2018-06-20 00:00:00,51,V,73.95257795,40.71481838,11211
1361,BROOKLYN/QUEENS,50U,330,2018-06-20 00:00:00,50,U,73.95698627,40.71155493,11211
1427,BROOKLYN/QUEENS,52W,375,2018-06-20 00:00:00,52,W,73.94816962,40.71808184,11211
1428,BROOKLYN/QUEENS,52X,430,2018-06-20 00:00:00,52,X,73.9432275,40.71864739,11211
1460,BROOKLYN/QUEENS,53V,445,2018-06-20 00:00:00,53,V,73.95364554,40.72021418,11211
1251,BROOKLYN/QUEENS,47U,450,2018-06-20 00:00:00,47,U,73.95538488,40.70346124,11211
1426,BROOKLYN/QUEENS,52V,455,2018-06-20 00:00:00,52,V,73.95311174,40.71751628,11211
1396,BROOKLYN/QUEENS,51W,465,2018-06-20 00:00:00,51,W,73.94763583,40.71538394,11211
1394,BROOKLYN/QUEENS,51U,475,2018-06-20 00:00:00,51,U,73.95752006,40.71425283,11211
1365,BROOKLYN/QUEENS,50Y,480,2018-06-20 00:00:00,50,Y,73.93721779,40.71381715,11211
1291,BROOKLYN/QUEENS,48U,485,2018-06-20 00:00:00,48,U,73.95591868,40.70615913,11211
1328,BROOKLYN/QUEENS,49V,510,2018-06-20 00:00:00,49,V,73.95151035,40.70942259,11211
1362,BROOKLYN/QUEENS,50V,530,2018-06-20 00:00:00,50,V,73.95204415,40.71212048,11211
1292,BROOKLYN/QUEENS,48V,560,2018-06-20 00:00:00,48,V,73.95097656,40.70672469,11211
1425,BROOKLYN/QUEENS,52U,565,2018-06-20 00:00:00,52,U,73.95805386,40.71695072,11211
1327,BROOKLYN/QUEENS,49U,610,2018-06-20 00:00:00,49,U,73.95645247,40.70885703,11211
1290,BROOKLYN/QUEENS,48T,650,2018-06-20 00:00:00,48,T,73.9608608,40.70559358,11211
1363,BROOKLYN/QUEENS,50W,685,2018-06-20 00:00:00,50,W,73.94710203,40.71268604,11211
1326,BROOKLYN/QUEENS,49T,765,2018-06-20 00:00:00,49,T,73.96139459,40.70829147,11211
1364,BROOKLYN/QUEENS,50X,855,2018-06-20 00:00:00,50,X,73.94215991,40.7132516,11211
1458,BROOKLYN/QUEENS,53T,1685,2018-06-20 00:00:00,53,T,73.96352978,40.71908306,11211
449,BROOKLYN/QUEENS,28AA,25,2018-06-20 00:00:00,28,AA,73.91559004,40.65559453,11212
452,BROOKLYN/QUEENS,28AD,65,2018-06-20 00:00:00,28,AD,73.90076369,40.6572912,11212
522,BROOKLYN/QUEENS,30AD,70,2018-06-20 00:00:00,30,AD,73.90183128,40.66268699,11212
587,BROOKLYN/QUEENS,32AA,85,2018-06-20 00:00:00,32,AA,73.91772523,40.66638611,11212
488,BROOKLYN/QUEENS,29AD,90,2018-06-20 00:00:00,29,AD,73.90129748,40.65998909,11212
450,BROOKLYN/QUEENS,28AB,140,2018-06-20 00:00:00,28,AB,73.91064792,40.65616008,11212
521,BROOKLYN/QUEENS,30AC,210,2018-06-20 00:00:00,30,AC,73.9067734,40.66212143,11212
619,BROOKLYN/QUEENS,32Z,220,2018-06-20 00:00:00,32,Z,73.92266735,40.66582056,11212
551,BROOKLYN/QUEENS,30Y,235,2018-06-20 00:00:00,30,Y,73.92654187,40.65985921,11212
623,BROOKLYN/QUEENS,33AD,250,2018-06-20 00:00:00,33,AD,73.90343267,40.67078068,11212
420,BROOKLYN/QUEENS,27AC,260,2018-06-20 00:00:00,27,AC,73.90517201,40.65402774,11212
518,BROOKLYN/QUEENS,29Z,270,2018-06-20 00:00:00,29,Z,73.92106596,40.65772687,11212
520,BROOKLYN/QUEENS,30AB,280,2018-06-20 00:00:00,30,AB,73.91171552,40.66155588,11212
620,BROOKLYN/QUEENS,33AA,280,2018-06-20 00:00:00,33,AA,73.91825902,40.66908401,11212
486,BROOKLYN/QUEENS,29AB,300,2018-06-20 00:00:00,29,AB,73.91118172,40.65885798,11212
554,BROOKLYN/QUEENS,31AB,320,2018-06-20 00:00:00,31,AB,73.91224931,40.66425377,11212
655,BROOKLYN/QUEENS,34AD,345,2018-06-20 00:00:00,34,AD,73.90396646,40.67347858,11212
588,BROOKLYN/QUEENS,32AB,375,2018-06-20 00:00:00,32,AB,73.91278311,40.66695167,11212
621,BROOKLYN/QUEENS,33AB,385,2018-06-20 00:00:00,33,AB,73.9133169,40.66964957,11212
556,BROOKLYN/QUEENS,31AD,415,2018-06-20 00:00:00,31,AD,73.90236507,40.66538489,11212
585,BROOKLYN/QUEENS,31Y,420,2018-06-20 00:00:00,31,Y,73.92707567,40.6625571,11212
552,BROOKLYN/QUEENS,30Z,440,2018-06-20 00:00:00,30,Z,73.92159975,40.66042476,11212
451,BROOKLYN/QUEENS,28AC,480,2018-06-20 00:00:00,28,AC,73.9057058,40.65672564,11212
487,BROOKLYN/QUEENS,29AC,500,2018-06-20 00:00:00,29,AC,73.9062396,40.65942354,11212
519,BROOKLYN/QUEENS,30AA,500,2018-06-20 00:00:00,30,AA,73.91665763,40.66099032,11212
484,BROOKLYN/QUEENS,28Z,510,2018-06-20 00:00:00,28,Z,73.92053216,40.65502897,11212
622,BROOKLYN/QUEENS,33AC,535,2018-06-20 00:00:00,33,AC,73.90837478,40.67021513,11212
553,BROOKLYN/QUEENS,31AA,545,2018-06-20 00:00:00,31,AA,73.91719143,40.66368822,11212
586,BROOKLYN/QUEENS,31Z,625,2018-06-20 00:00:00,31,Z,73.92213355,40.66312266,11212
589,BROOKLYN/QUEENS,32AC,755,2018-06-20 00:00:00,32,AC,73.90784099,40.66751723,11212
590,BROOKLYN/QUEENS,32AD,770,2018-06-20 00:00:00,32,AD,73.90289887,40.66808278,11212
555,BROOKLYN/QUEENS,31AC,775,2018-06-20 00:00:00,31,AC,73.90730719,40.66481933,11212
